region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
POA6255,0,0,0,0,84,84,0,0,0,0,43,43,49,4,0,0,79,132,102,6,11,0,56,175,163,15,35,5,51,269,208,4,55,7,23,297,172,12,29,8,9,230,51,4,0,9,7,71,14,0,0,6,0,20,759,45,130,35,352,1321,0,0,0,0,91,91,4,0,4,0,36,44,65,8,3,0,73,149,136,10,32,6,58,242,165,16,43,5,31,260,230,17,53,17,13,330,132,3,27,37,3,202,37,0,7,37,3,84,4,0,3,26,0,33,773,54,172,128,308,1435,0,0,0,0,175,175,4,0,4,0,79,87,114,12,3,0,152,281,238,16,43,6,114,417,328,31,78,10,82,529,438,21,108,24,36,627,304,15,56,45,12,432,88,4,7,46,10,155,18,0,3,32,0,53,1532,99,302,163,660,2756
POA6256,0,0,0,0,6,6,0,0,0,0,4,4,0,0,0,0,0,0,6,0,3,0,4,13,10,0,3,0,9,22,15,0,3,0,4,22,11,0,4,0,0,15,6,0,3,0,0,9,0,0,0,0,0,0,48,0,16,0,27,91,0,0,0,0,6,6,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,3,0,16,16,0,0,0,0,16,13,0,3,0,0,16,10,0,0,0,0,10,0,0,0,3,0,3,0,0,0,3,0,3,56,0,3,9,6,74,0,0,0,0,12,12,0,0,0,0,4,4,4,0,0,0,0,4,19,0,3,3,4,29,26,0,3,0,9,38,28,0,6,0,4,38,21,0,4,0,0,25,6,0,3,3,0,12,0,0,0,3,0,3,104,0,19,9,33,165
POA6258,0,0,0,0,216,216,11,3,0,0,160,174,114,9,4,0,156,283,215,18,31,3,117,384,325,23,69,0,100,517,283,20,57,6,52,418,197,12,19,10,25,263,114,6,7,11,9,147,24,0,4,14,0,42,1283,91,191,44,835,2444,0,0,0,0,193,193,22,3,0,0,138,163,144,12,8,4,136,304,249,30,34,3,108,424,310,32,74,14,54,484,288,16,65,20,16,405,187,8,20,50,6,271,68,3,7,73,0,151,11,0,3,65,0,79,1279,104,211,229,651,2474,0,0,0,0,409,409,33,6,0,0,298,337,258,21,12,4,292,587,464,48,65,6,225,808,635,55,143,14,154,1001,571,36,122,26,68,823,384,20,39,60,31,534,182,9,14,84,9,298,35,0,7,79,0,121,2562,195,402,273,1486,4918
POA6260,0,0,0,0,51,51,0,0,0,0,22,22,23,0,0,0,38,61,66,3,5,0,30,104,89,6,11,0,24,130,87,6,16,5,12,126,49,3,11,3,4,70,32,0,0,4,3,39,8,0,0,0,0,8,354,18,43,12,184,611,0,0,0,0,44,44,3,0,0,0,14,17,38,0,3,0,30,71,73,6,15,0,24,118,78,6,14,4,4,106,90,0,13,9,9,121,39,0,3,9,0,51,16,0,0,20,3,39,3,0,0,14,0,17,340,12,48,56,128,584,0,0,0,0,95,95,3,0,0,0,36,39,61,0,3,0,68,132,139,9,20,0,54,222,167,12,25,4,28,236,177,6,29,14,21,247,88,3,14,12,4,121,48,0,0,24,6,78,11,0,0,14,0,25,694,30,91,68,312,1195
POA6262,0,0,0,0,21,21,0,0,0,0,6,6,3,0,3,0,14,20,26,0,3,0,21,50,47,0,11,4,21,83,44,8,19,0,9,80,37,0,5,0,3,45,11,0,8,4,0,23,0,0,0,0,3,3,168,8,49,8,98,331,0,0,0,0,11,11,0,0,0,0,8,8,11,3,0,0,9,23,31,0,7,0,17,55,42,5,12,3,13,75,50,3,13,0,3,69,24,3,4,4,3,38,6,0,0,11,0,17,0,0,0,0,0,0,164,14,36,18,64,296,0,0,0,0,32,32,0,0,0,0,14,14,14,3,3,0,23,43,57,0,10,0,38,105,89,5,23,7,34,158,94,11,32,0,12,149,61,3,9,4,6,83,17,0,8,15,0,40,0,0,0,0,3,3,332,22,85,26,162,627
POA6271,0,0,0,0,90,90,0,0,0,0,51,51,42,3,0,0,99,144,125,12,11,0,65,213,135,12,29,3,36,215,124,10,39,5,10,188,100,0,14,8,0,122,31,4,0,4,0,39,3,0,0,0,0,3,560,41,93,20,351,1065,0,0,0,0,77,77,8,0,0,0,55,63,66,6,3,0,87,162,136,19,28,0,51,234,133,9,31,6,21,200,144,6,24,11,9,194,73,4,6,17,0,100,15,0,5,20,4,44,0,0,3,9,0,12,575,44,100,63,304,1086,0,0,0,0,167,167,8,0,0,0,106,114,108,9,3,0,186,306,261,31,39,0,116,447,268,21,60,9,57,415,268,16,63,16,19,382,173,4,20,25,0,222,46,4,5,24,4,83,3,0,3,9,0,15,1135,85,193,83,655,2151
POA6275,0,0,0,0,40,40,0,0,0,0,14,14,14,0,0,0,45,59,36,3,8,0,29,76,47,9,21,0,25,102,93,9,25,10,14,151,71,0,17,0,9,97,16,0,0,3,6,25,4,0,0,0,0,4,281,21,71,13,182,568,0,0,0,0,25,25,3,0,0,0,12,15,15,0,0,0,27,42,44,5,7,0,21,77,63,5,13,0,16,97,88,3,24,8,10,133,49,0,14,9,0,72,10,0,0,12,0,22,0,0,3,8,0,11,272,13,61,37,111,494,0,0,0,0,65,65,3,0,0,0,26,29,29,0,0,0,72,101,80,8,15,0,50,153,110,14,34,0,41,199,181,12,49,18,24,284,120,0,31,9,9,169,26,0,0,15,6,47,4,0,3,8,0,15,553,34,132,50,293,1062
POA6280,3,0,0,0,782,785,29,0,0,0,520,549,460,29,16,0,687,1192,932,65,98,4,393,1492,1048,66,196,13,198,1521,1031,47,186,27,101,1392,813,14,110,46,21,1004,491,6,36,91,22,646,111,3,3,59,3,179,4918,230,645,240,2727,8760,5,0,0,0,758,763,53,3,0,0,472,528,607,37,45,3,570,1262,1042,105,180,9,371,1707,1087,105,297,38,176,1703,1032,49,279,70,71,1501,709,22,147,181,39,1098,385,12,48,346,16,807,43,3,14,278,10,348,4963,336,1010,925,2483,9717,8,0,0,0,1540,1548,82,3,0,0,992,1077,1067,66,61,3,1257,2454,1974,170,278,13,764,3199,2135,171,493,51,374,3224,2063,96,465,97,172,2893,1522,36,257,227,60,2102,876,18,84,437,38,1453,154,6,17,337,13,527,9881,566,1655,1165,5210,18477
POA6281,3,0,0,0,160,163,4,0,3,0,111,118,98,0,5,0,223,326,291,14,28,0,146,479,236,15,45,0,56,352,228,16,60,8,21,333,186,5,32,8,6,237,72,0,5,6,0,83,13,0,0,13,0,26,1131,50,178,35,723,2117,0,0,0,0,129,129,0,3,0,0,85,88,163,5,8,0,219,395,325,23,50,3,97,498,254,20,56,3,43,376,231,17,61,14,16,339,165,4,23,28,4,224,56,3,7,30,4,100,5,0,4,17,0,26,1199,75,209,95,597,2175,3,0,0,0,289,292,4,3,3,0,196,206,261,5,13,0,442,721,616,37,78,3,243,977,490,35,101,3,99,728,459,33,121,22,37,672,351,9,55,36,10,461,128,3,12,36,4,183,18,0,4,30,0,52,2330,125,387,130,1320,4292
POA6282,0,0,0,0,34,34,0,0,0,0,17,17,13,0,3,0,26,42,73,4,5,0,38,120,72,3,7,0,21,103,86,0,17,0,9,112,52,3,3,0,0,58,6,0,0,3,0,9,0,3,0,0,0,3,302,13,35,3,145,498,0,0,0,0,33,33,3,0,0,0,11,14,25,0,0,3,31,59,80,3,10,0,24,117,79,3,3,3,12,100,86,3,0,8,0,97,31,0,5,4,0,40,4,0,4,4,0,12,0,0,0,3,0,3,308,9,22,25,111,475,0,0,0,0,67,67,3,0,0,0,28,31,38,0,3,3,57,101,153,7,15,0,62,237,151,6,10,3,33,203,172,3,17,8,9,209,83,3,8,4,0,98,10,0,4,7,0,21,0,3,0,3,0,6,610,22,57,28,256,973
POA6284,0,0,3,0,48,51,3,0,0,0,20,23,36,3,0,0,57,96,94,6,10,0,57,167,70,5,8,0,23,106,71,0,13,0,8,92,46,0,6,3,5,60,16,0,0,3,0,19,3,0,0,3,0,6,339,14,40,9,218,620,0,0,0,4,40,44,0,0,0,0,14,14,55,4,3,0,54,116,93,5,9,0,37,144,77,6,12,3,15,113,66,4,11,3,3,87,36,0,5,3,0,44,9,0,4,5,0,18,3,0,0,0,0,3,339,19,44,18,163,583,0,0,3,4,88,95,3,0,0,0,34,37,91,7,3,0,111,212,187,11,19,0,94,311,147,11,20,3,38,219,137,4,24,3,11,179,82,0,11,6,5,104,25,0,4,8,0,37,6,0,0,3,0,9,678,33,84,27,381,1203
POA6285,0,0,3,0,233,236,5,0,0,0,151,156,152,6,6,0,387,551,357,23,33,0,246,659,306,25,79,5,126,541,254,8,88,5,55,410,141,8,17,0,5,171,76,0,10,11,7,104,12,0,0,16,0,28,1303,70,236,37,1210,2856,3,0,0,0,189,192,9,0,0,0,146,155,217,10,12,0,329,568,381,39,58,4,192,674,314,34,118,8,89,563,248,19,90,17,34,408,113,4,43,25,8,193,52,3,7,56,0,118,8,0,3,49,0,60,1345,109,331,159,987,2931,3,0,3,0,422,428,14,0,0,0,297,311,369,16,18,0,716,1119,738,62,91,4,438,1333,620,59,197,13,215,1104,502,27,178,22,89,818,254,12,60,25,13,364,128,3,17,67,7,222,20,0,3,65,0,88,2648,179,567,196,2197,5787
POA6286,0,0,0,0,18,18,0,0,0,0,11,11,5,4,0,0,12,21,23,0,8,0,17,48,34,7,9,0,15,65,54,0,6,0,6,66,19,0,4,0,0,23,10,0,0,0,0,10,3,0,0,3,0,6,148,11,27,3,79,268,0,0,0,0,16,16,0,0,0,0,11,11,10,0,0,0,13,23,26,0,3,0,10,39,31,0,5,0,5,41,53,0,6,5,0,64,19,0,6,0,0,25,5,0,0,5,0,10,3,0,0,3,0,6,147,0,20,13,55,235,0,0,0,0,34,34,0,0,0,0,22,22,15,4,0,0,25,44,49,0,11,0,27,87,65,7,14,0,20,106,107,0,12,5,6,130,38,0,10,0,0,48,15,0,0,5,0,20,6,0,0,6,0,12,295,11,47,16,134,503
POA6288,0,0,0,0,12,12,0,0,0,0,8,8,5,0,0,0,10,15,10,0,0,0,12,22,31,0,5,0,8,44,21,0,10,0,6,37,21,0,0,0,0,21,4,0,3,0,0,7,3,0,0,3,0,6,95,0,18,3,56,172,0,0,0,0,16,16,3,0,0,0,3,6,9,0,0,0,6,15,17,5,0,0,12,34,29,0,7,0,3,39,35,0,7,0,0,42,11,0,0,8,0,19,3,0,0,3,0,6,0,0,0,0,0,0,107,5,14,11,40,177,0,0,0,0,28,28,3,0,0,0,11,14,14,0,0,0,16,30,27,5,0,0,24,56,60,0,12,0,11,83,56,0,17,0,6,79,32,0,0,8,0,40,7,0,3,3,0,13,3,0,0,3,0,6,202,5,32,14,96,349
POA6290,0,0,0,0,33,33,0,0,0,0,21,21,8,3,0,0,41,52,40,7,8,0,31,86,72,3,16,0,30,121,113,4,20,6,19,162,106,0,15,0,7,128,55,0,8,6,0,69,12,3,0,8,3,26,406,20,67,20,185,698,0,0,0,0,34,34,3,3,0,0,16,22,21,3,0,0,27,51,33,6,10,0,25,74,78,3,21,3,24,129,119,0,25,8,4,156,98,0,16,14,5,133,43,3,4,38,5,93,6,0,4,44,0,54,401,18,80,107,140,746,0,0,0,0,67,67,3,3,0,0,37,43,29,6,0,0,68,103,73,13,18,0,56,160,150,6,37,3,54,250,232,4,45,14,23,318,204,0,31,14,12,261,98,3,12,44,5,162,18,3,4,52,3,80,807,38,147,127,325,1444
POA6302,0,0,0,0,111,111,0,0,0,0,55,55,49,4,3,0,84,140,104,8,10,0,53,175,172,12,35,4,46,269,214,12,42,5,26,299,152,5,32,6,11,206,75,3,12,10,4,104,6,0,0,8,0,14,772,44,134,33,390,1373,3,0,0,0,76,79,3,0,0,0,50,53,64,3,3,0,61,131,134,5,31,3,45,218,185,10,33,9,41,278,208,15,52,17,20,312,128,3,27,33,4,195,49,0,3,45,5,102,4,0,5,25,0,34,778,36,154,132,302,1402,3,0,0,0,187,190,3,0,0,0,105,108,113,7,6,0,145,271,238,13,41,3,98,393,357,22,68,13,87,547,422,27,94,22,46,611,280,8,59,39,15,401,124,3,15,55,9,206,10,0,5,33,0,48,1550,80,288,165,692,2775
POA6304,0,0,0,0,34,34,0,0,0,0,26,26,22,0,3,0,24,49,52,0,5,0,26,83,55,7,17,6,30,115,102,11,23,6,13,155,101,4,17,9,8,139,35,0,6,3,7,51,6,0,0,9,0,15,373,22,71,33,168,667,0,0,0,0,26,26,3,0,0,0,17,20,27,0,0,0,20,47,60,0,7,0,22,89,62,5,23,3,15,108,109,7,27,5,5,153,74,3,11,26,3,117,25,0,3,18,0,46,3,0,0,17,0,20,363,15,71,69,108,626,0,0,0,0,60,60,3,0,0,0,43,46,49,0,3,0,44,96,112,0,12,0,48,172,117,12,40,9,45,223,211,18,50,11,18,308,175,7,28,35,11,256,60,0,9,21,7,97,9,0,0,26,0,35,736,37,142,102,276,1293
POA6306,0,0,0,0,12,12,0,0,0,0,16,16,12,0,0,0,23,35,32,0,8,0,31,71,41,0,8,0,16,65,57,0,12,0,10,79,41,0,10,4,3,58,18,0,3,8,3,32,6,4,0,7,0,17,207,4,41,19,114,385,0,0,0,0,12,12,4,0,0,0,16,20,19,0,0,0,26,45,37,3,0,0,18,58,37,3,6,5,3,54,48,0,6,6,0,60,41,3,8,10,0,62,18,0,0,10,3,31,0,0,0,19,0,19,204,9,20,50,78,361,0,0,0,0,24,24,4,0,0,0,32,36,31,0,0,0,49,80,69,3,8,0,49,129,78,3,14,5,19,119,105,0,18,6,10,139,82,3,18,14,3,120,36,0,3,18,6,63,6,4,0,26,0,36,411,13,61,69,192,746
POA6308,0,0,0,0,31,31,0,0,0,0,32,32,15,3,0,0,54,72,73,0,0,0,30,103,74,10,24,0,22,130,92,3,21,0,8,124,60,3,15,4,8,90,35,3,3,5,4,50,4,0,0,6,0,10,353,22,63,15,189,642,0,3,0,0,26,29,3,0,0,0,28,31,31,3,3,0,33,70,82,4,9,0,19,114,70,6,20,4,11,111,80,0,14,7,6,107,69,4,8,14,0,95,24,0,0,11,0,35,3,3,0,10,4,20,362,23,54,46,127,612,0,3,0,0,57,60,3,0,0,0,60,63,46,6,3,0,87,142,155,4,9,0,49,217,144,16,44,4,33,241,172,3,35,7,14,231,129,7,23,18,8,185,59,3,3,16,4,85,7,3,0,16,4,30,715,45,117,61,316,1254
POA6309,0,0,0,0,4,4,0,0,0,0,4,4,5,0,0,0,4,9,15,0,0,0,7,22,11,6,3,0,6,26,12,5,9,0,3,29,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,64,11,12,0,28,115,0,0,0,0,5,5,0,0,0,0,4,4,7,0,0,0,9,16,8,0,4,0,4,16,15,0,0,0,0,15,22,0,0,0,0,22,11,0,0,4,0,15,0,0,4,0,0,4,3,0,0,3,0,6,66,0,8,7,22,103,0,0,0,0,9,9,0,0,0,0,8,8,12,0,0,0,13,25,23,0,4,0,11,38,26,6,3,0,6,41,34,5,9,0,3,51,28,0,0,4,0,32,4,0,4,0,0,8,3,0,0,3,0,6,130,11,20,7,50,218
POA6311,0,0,0,0,15,15,0,0,0,0,8,8,13,0,0,0,10,23,21,6,5,0,10,42,36,0,6,0,5,47,31,3,10,0,3,47,26,4,4,3,0,37,13,0,3,3,0,19,0,0,0,0,0,0,140,13,28,6,51,238,0,0,0,0,20,20,3,0,0,0,5,8,10,0,0,0,10,20,34,0,0,0,10,44,35,4,3,0,9,51,41,3,3,0,0,47,16,0,7,4,0,27,3,0,0,6,0,9,3,0,0,3,0,6,145,7,13,13,54,232,0,0,0,0,35,35,3,0,0,0,13,16,23,0,0,0,20,43,55,6,5,0,20,86,71,4,9,0,14,98,72,6,13,0,3,94,42,4,11,7,0,64,16,0,3,9,0,28,3,0,0,3,0,6,285,20,41,19,105,470
POA6312,0,4,0,0,244,248,0,0,0,0,112,112,73,3,4,0,135,215,209,11,15,0,97,332,223,15,38,3,54,333,221,8,31,7,28,295,127,6,24,8,13,178,71,4,5,20,4,104,20,3,3,13,0,39,944,54,120,51,687,1856,0,0,3,0,197,200,18,3,0,0,127,148,127,3,6,3,138,277,206,17,15,5,72,315,230,20,44,6,34,334,179,13,44,17,12,265,107,3,26,39,6,181,53,0,9,74,7,143,7,0,0,64,4,75,927,59,147,208,597,1938,0,4,3,0,441,448,18,3,0,0,239,260,200,6,10,3,273,492,415,28,30,5,169,647,453,35,82,9,88,667,400,21,75,24,40,560,234,9,50,47,19,359,124,4,14,94,11,247,27,3,3,77,4,114,1871,113,267,259,1284,3794
POA6313,0,0,0,0,10,10,0,0,0,0,11,11,8,0,0,0,7,15,17,0,5,0,5,27,20,3,0,0,4,27,23,0,6,0,9,38,18,4,0,0,0,22,3,0,0,3,0,6,0,0,0,0,0,0,89,7,11,3,46,156,0,0,0,0,10,10,0,0,0,0,4,4,13,0,0,0,7,20,23,0,0,0,9,32,28,0,7,0,0,35,20,5,0,0,0,25,9,0,0,3,0,12,0,0,0,3,0,3,0,0,0,0,0,0,93,5,7,6,30,141,0,0,0,0,20,20,0,0,0,0,15,15,21,0,0,0,14,35,40,0,5,0,14,59,48,3,7,0,4,62,43,5,6,0,9,63,27,4,0,3,0,34,3,0,0,6,0,9,0,0,0,0,0,0,182,12,18,9,76,297
POA6315,0,0,0,0,39,39,0,0,0,0,38,38,43,3,0,0,43,89,58,3,0,0,35,96,77,12,13,0,25,127,122,9,13,0,12,156,65,9,24,8,11,117,29,3,5,12,7,56,4,0,3,11,0,18,398,39,58,31,210,736,0,0,0,0,42,42,5,0,0,0,26,31,56,3,3,0,41,103,66,3,9,0,25,103,85,4,15,0,20,124,118,4,14,14,3,153,55,4,11,20,0,90,20,0,5,23,0,48,0,0,4,31,0,35,405,18,61,88,157,729,0,0,0,0,81,81,5,0,0,0,64,69,99,6,3,0,84,192,124,6,9,0,60,199,162,16,28,0,45,251,240,13,27,14,15,309,120,13,35,28,11,207,49,3,10,35,7,104,4,0,7,42,0,53,803,57,119,119,367,1465
POA6316,0,0,0,0,3,3,0,0,0,0,9,9,12,0,0,0,6,18,18,0,0,0,9,27,36,0,4,0,5,45,15,3,5,0,4,27,13,0,4,4,0,21,6,0,3,0,0,9,0,0,0,0,0,0,100,3,16,4,36,159,0,0,0,0,8,8,0,0,0,0,4,4,19,3,0,0,11,33,17,3,0,6,3,29,24,0,4,0,3,31,17,0,6,0,0,23,14,0,0,0,0,14,0,0,0,3,0,3,0,0,0,0,0,0,91,6,10,9,29,145,0,0,0,0,11,11,0,0,0,0,13,13,31,3,0,0,17,51,35,3,0,6,12,56,60,0,8,0,8,76,32,3,11,0,4,50,27,0,4,4,0,35,6,0,3,3,0,12,0,0,0,0,0,0,191,9,26,13,65,304
POA6317,0,0,0,0,141,141,7,0,0,0,99,106,102,7,6,0,112,227,160,13,20,0,74,267,205,9,32,0,56,302,167,10,32,5,31,245,118,7,13,19,10,167,65,3,0,7,0,75,10,0,0,11,0,21,834,49,103,42,523,1551,0,0,0,0,111,111,16,3,0,0,109,128,123,9,5,0,117,254,194,15,21,4,59,293,192,16,30,6,35,279,160,12,39,15,11,237,96,8,17,35,4,160,39,3,7,54,3,106,6,0,0,36,0,42,826,66,119,150,449,1610,0,0,0,0,252,252,23,3,0,0,208,234,225,16,11,0,229,481,354,28,41,4,133,560,397,25,62,6,91,581,327,22,71,20,42,482,214,15,30,54,14,327,104,6,7,61,3,181,16,0,0,47,0,63,1660,115,222,192,972,3161
POA6318,0,0,0,0,9,9,0,0,0,0,4,4,0,0,0,0,11,11,3,0,4,0,9,16,10,0,4,3,6,23,12,0,0,0,0,12,9,0,0,0,0,9,3,0,4,0,0,7,0,0,0,0,0,0,37,0,12,3,39,91,0,0,0,0,6,6,0,0,0,0,4,4,7,0,0,0,3,10,5,0,7,0,8,20,14,0,0,0,0,14,10,0,10,0,0,20,3,4,0,0,0,7,3,0,0,3,0,6,0,0,0,0,0,0,42,4,17,3,21,87,0,0,0,0,15,15,0,0,0,0,8,8,7,0,0,0,14,21,8,0,11,0,17,36,24,0,4,3,6,37,22,0,10,0,0,32,12,4,0,0,0,16,6,0,4,3,0,13,0,0,0,0,0,0,79,4,29,6,60,178
POA6320,0,0,0,0,21,21,0,0,0,0,18,18,28,0,0,0,23,51,43,0,0,0,16,59,56,4,5,0,18,83,40,3,5,0,3,51,21,4,4,4,0,33,8,0,0,0,3,11,5,0,0,0,0,5,201,11,14,4,102,332,0,0,0,0,19,19,3,0,0,0,9,12,34,0,0,0,24,58,50,0,6,0,3,59,52,0,9,0,10,71,29,6,6,4,3,48,19,0,0,3,3,25,7,0,0,11,0,18,0,0,0,11,0,11,194,6,21,29,71,321,0,0,0,0,40,40,3,0,0,0,27,30,62,0,0,0,47,109,93,0,6,0,19,118,108,4,14,0,28,154,69,9,11,4,6,99,40,4,4,7,3,58,15,0,0,11,3,29,5,0,0,11,0,16,395,17,35,33,173,653
POA6321,0,0,0,0,4,4,0,0,0,0,10,10,4,3,0,0,5,12,6,0,3,0,5,14,9,0,3,0,6,18,7,0,3,3,3,16,14,0,3,0,0,17,7,0,3,0,0,10,4,0,0,0,0,4,51,3,15,3,33,105,0,0,0,0,5,5,3,0,0,0,4,7,4,3,0,0,8,15,7,0,3,0,6,16,11,7,0,0,0,18,10,0,0,0,0,10,12,0,0,3,0,15,5,0,3,4,0,12,0,0,0,0,0,0,52,10,6,7,23,98,0,0,0,0,9,9,3,0,0,0,14,17,8,6,0,0,13,27,13,0,6,0,11,30,20,7,3,0,6,36,17,0,3,3,3,26,26,0,3,3,0,32,12,0,6,4,0,22,4,0,0,0,0,4,103,13,21,10,56,203
POA6322,0,0,0,0,9,9,0,0,0,0,11,11,6,0,0,0,11,17,25,0,0,0,10,35,23,5,8,0,4,40,37,0,4,0,5,46,22,0,5,0,0,27,5,0,3,0,0,8,4,0,0,0,0,4,122,5,20,0,50,197,0,0,0,0,11,11,3,0,0,0,5,8,9,0,0,0,7,16,19,0,3,0,6,28,26,3,3,0,0,32,31,0,3,5,0,39,18,0,3,5,0,26,10,0,0,0,0,10,3,0,0,0,0,3,119,3,12,10,29,173,0,0,0,0,20,20,3,0,0,0,16,19,15,0,0,0,18,33,44,0,3,0,16,63,49,8,11,0,4,72,68,0,7,5,5,85,40,0,8,5,0,53,15,0,3,0,0,18,7,0,0,0,0,7,241,8,32,10,79,370
POA6323,0,0,0,0,29,29,0,0,0,0,13,13,11,0,0,0,12,23,33,0,4,0,16,53,54,0,13,0,17,84,75,4,6,7,5,97,48,8,13,0,3,72,0,0,5,0,0,5,4,0,0,0,0,4,225,12,41,7,95,380,0,0,0,0,22,22,0,0,0,0,6,6,15,4,0,0,24,43,45,0,8,0,19,72,55,5,12,3,7,82,64,3,10,0,3,80,40,0,13,10,3,66,0,0,3,15,0,18,0,0,0,3,0,3,219,12,46,31,84,392,0,0,0,0,51,51,0,0,0,0,19,19,26,4,0,0,36,66,78,0,12,0,35,125,109,5,25,3,24,166,139,7,16,7,8,177,88,8,26,10,6,138,0,0,8,15,0,23,4,0,0,3,0,7,444,24,87,38,179,772
