region_id,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot
POA6000,0,0,3,3,8,13,19,21,0,6,12,14,9,6,13,127,0,0,0,0,3,26,19,12,8,4,5,3,4,13,0,97,0,0,0,7,0,0,6,3,0,0,0,0,0,0,0,16,0,0,0,0,3,4,3,3,0,3,3,3,0,3,0,25,0,0,0,0,0,0,10,16,9,9,6,6,10,4,8,78,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,3,6,15,108,98,111,101,47,14,30,40,47,74,91,51,836,0,0,0,6,3,7,6,7,4,3,13,17,22,25,9,122,0,0,0,0,32,50,30,15,0,10,14,5,0,8,4,168,0,8,8,25,29,83,61,76,28,44,99,117,131,95,44,848,6,36,95,220,256,505,487,419,145,263,374,410,570,489,277,4552
POA6003,0,0,0,0,0,0,3,7,0,4,0,3,3,0,0,20,0,0,0,0,3,6,7,0,0,6,4,0,0,0,0,26,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,3,0,3,3,3,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,25,50,21,10,8,7,9,11,34,11,11,238,0,0,0,0,0,0,3,4,3,0,0,4,6,3,3,26,0,0,0,0,12,34,11,3,3,0,4,3,3,0,10,83,0,0,0,13,20,18,25,24,18,17,33,39,41,22,27,297,3,4,39,89,103,196,138,108,66,94,99,142,159,107,86,1433
POA6004,0,0,3,0,12,31,18,23,7,5,12,13,23,11,7,165,0,0,0,4,3,11,20,18,4,0,3,5,11,3,6,88,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,3,6,4,3,5,5,0,3,0,0,3,32,0,0,0,0,0,3,8,13,0,3,3,3,12,3,3,51,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,9,0,7,18,113,97,88,50,46,21,20,27,30,65,70,42,694,0,0,0,3,4,0,5,0,3,0,9,5,15,4,3,51,0,0,0,0,11,23,11,3,0,3,3,6,3,3,4,70,0,10,4,29,42,66,57,120,47,67,84,115,133,91,44,909,0,27,71,200,294,456,403,476,180,229,303,405,519,400,224,4187
POA6005,0,0,3,0,0,15,6,12,3,3,6,3,5,7,6,69,0,0,0,0,3,15,10,11,3,3,10,3,7,7,3,75,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,3,3,3,0,3,3,3,0,0,24,0,0,0,0,3,6,7,3,0,0,0,4,0,3,0,26,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,9,3,10,10,53,56,73,40,32,12,24,17,30,32,36,21,449,0,0,0,6,5,4,0,5,0,3,3,5,11,4,3,49,0,0,0,0,6,16,3,0,0,3,4,3,3,0,0,38,3,9,3,26,20,29,37,57,14,31,48,49,54,38,23,441,12,28,57,156,137,281,204,255,96,134,216,204,247,225,111,2363
POA6006,0,0,0,0,12,12,8,4,0,0,0,0,0,3,0,39,0,0,0,3,7,20,15,8,0,0,3,4,0,0,3,63,0,0,3,7,3,3,11,0,0,0,3,0,0,0,0,30,0,0,0,5,0,0,0,4,0,0,5,0,0,0,0,14,0,0,0,0,0,5,5,0,3,0,0,0,0,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,93,104,110,71,40,16,21,28,11,19,11,31,579,0,0,0,3,3,9,3,6,0,0,3,5,10,3,3,48,0,0,0,3,47,85,12,3,3,0,3,3,4,0,5,168,0,9,6,42,36,50,65,43,8,24,15,15,25,14,28,380,15,84,339,395,311,441,299,172,63,93,113,96,126,66,178,2791
POA6007,0,3,0,3,8,11,10,3,0,0,0,0,3,0,0,41,0,3,0,3,11,9,16,3,4,3,9,3,0,3,0,67,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,4,4,6,0,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,11,22,100,81,110,80,46,20,21,23,21,35,10,33,619,0,0,3,4,7,8,7,3,3,3,0,3,5,8,0,54,0,0,0,0,16,22,4,3,0,0,3,3,3,0,3,57,0,6,4,37,29,50,43,44,11,23,28,34,27,14,9,359,21,71,163,225,247,364,252,171,75,113,130,158,155,117,93,2355
POA6008,0,5,3,8,15,15,20,25,10,3,9,6,4,11,4,138,0,0,3,7,26,37,37,20,4,8,15,10,20,0,3,190,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,3,6,3,3,4,3,0,0,0,0,3,3,0,28,0,0,0,0,0,6,7,7,0,4,0,6,5,10,0,45,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,10,6,25,68,273,210,221,185,140,48,64,60,56,95,77,61,1589,0,0,3,9,10,10,28,14,3,15,21,16,33,21,8,191,0,0,0,0,12,11,9,0,0,4,0,0,0,0,8,44,0,15,13,60,54,134,98,90,29,54,48,57,59,56,25,792,15,93,176,493,504,649,577,460,159,209,279,295,397,276,188,4770
POA6009,3,0,5,17,57,50,88,46,10,22,24,56,37,43,16,474,3,0,5,11,29,61,62,33,5,5,18,27,18,11,6,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,17,19,10,15,0,6,0,5,10,3,0,95,0,0,0,0,3,7,5,6,0,4,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,21,41,101,240,187,207,205,172,32,50,38,37,54,31,60,1476,0,0,0,15,24,12,34,32,9,12,30,26,15,34,13,256,0,0,0,0,13,15,3,4,6,4,3,8,0,3,0,59,8,20,25,58,69,130,94,88,40,37,76,135,83,53,38,954,41,108,246,527,698,935,822,599,147,266,377,530,497,327,215,6335
POA6010,3,12,0,6,23,13,41,18,0,7,0,6,6,9,7,151,0,0,4,14,29,67,78,69,10,7,19,18,18,0,7,340,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,6,5,9,5,8,0,0,0,0,3,0,0,40,0,0,0,0,0,0,4,4,4,0,8,4,0,7,0,31,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,11,18,45,116,278,230,231,202,159,39,48,45,34,57,71,82,1655,0,0,0,3,16,17,23,22,8,10,10,11,27,23,8,178,0,0,0,0,3,11,0,0,0,0,0,0,0,0,3,17,5,14,21,42,60,94,97,108,8,31,37,39,47,30,33,666,26,130,216,466,525,664,626,525,133,169,197,225,261,220,204,4587
POA6011,0,0,0,3,7,3,13,9,3,3,3,0,4,6,3,57,0,0,5,7,21,26,27,22,4,5,7,8,13,4,9,158,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,56,148,102,88,99,61,21,21,24,43,46,44,37,817,0,0,0,8,11,13,11,10,0,0,8,22,29,15,5,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,43,23,44,30,27,7,12,11,19,32,20,13,300,13,53,113,258,215,266,251,178,50,51,90,138,164,137,105,2082
POA6012,0,0,0,11,3,7,17,23,0,7,0,6,11,0,3,88,0,0,0,5,10,28,24,36,0,10,13,16,4,6,4,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0,3,0,0,0,3,3,18,0,0,0,0,0,3,7,3,3,0,0,0,0,3,3,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,29,50,162,115,66,98,127,34,30,35,40,36,26,51,911,0,0,3,9,12,12,20,17,3,4,7,3,8,20,7,125,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,12,0,14,14,27,29,48,71,77,20,24,50,37,27,28,19,485,18,71,123,276,272,299,370,385,84,126,162,183,158,153,126,2806
POA6014,0,3,3,6,21,20,16,20,5,0,8,9,7,6,3,127,0,0,3,7,27,57,52,39,18,12,17,29,17,16,11,305,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,10,0,0,0,0,9,17,13,10,8,5,0,12,0,3,0,77,0,0,0,0,3,0,3,6,0,3,3,3,3,3,0,27,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,10,15,29,86,245,203,259,241,165,42,42,71,45,61,31,55,1590,0,3,0,3,13,15,18,23,0,3,11,7,23,14,7,140,0,0,0,0,19,10,6,0,3,3,3,5,8,0,0,57,3,15,4,43,67,121,116,127,49,44,82,77,108,91,21,968,51,112,246,451,562,812,730,636,239,211,379,400,416,292,183,5720
POA6015,0,0,0,6,9,7,18,17,0,0,0,4,0,4,3,68,0,0,0,3,10,24,30,45,4,4,14,3,9,8,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,38,108,92,98,104,72,17,7,19,11,14,23,20,644,0,0,5,8,9,12,19,14,3,11,5,7,26,23,3,145,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,12,3,16,4,16,17,35,43,24,0,5,3,11,17,11,3,208,14,57,119,193,241,303,297,220,27,48,64,65,107,75,75,1905
POA6016,0,0,0,0,11,9,6,3,5,0,0,3,0,0,3,40,0,0,0,3,9,18,17,12,3,0,3,3,3,0,3,74,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,3,4,3,0,3,3,3,3,3,0,3,28,0,0,0,0,3,6,7,5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,33,120,115,114,96,62,21,16,21,24,13,14,27,685,0,0,0,4,8,12,6,3,0,0,4,0,14,0,0,51,0,0,0,0,11,24,10,3,0,0,0,4,0,4,4,60,0,4,8,30,45,55,72,58,21,27,29,49,26,33,26,483,9,51,217,304,340,429,378,253,107,123,202,255,202,160,153,3183
POA6017,0,0,0,0,0,6,5,9,0,0,0,0,0,0,0,20,0,0,0,0,4,4,5,10,0,3,3,4,4,3,0,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,3,13,0,0,0,26,0,0,0,0,0,0,0,3,3,3,3,0,3,3,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,12,45,41,45,16,11,9,7,8,10,6,4,13,233,0,0,0,0,4,0,0,3,3,0,0,0,0,3,3,16,0,0,0,0,6,17,10,3,0,0,3,0,3,0,0,42,0,6,4,6,13,31,33,55,18,19,25,37,40,18,9,314,3,33,80,120,108,191,181,203,80,101,165,173,132,95,67,1732
POA6018,0,0,6,3,25,53,48,70,6,11,3,5,4,0,11,245,0,0,3,8,40,104,187,148,26,44,87,37,36,20,9,749,3,3,15,6,0,4,20,5,0,0,0,0,0,0,0,56,0,0,4,6,4,14,21,13,6,10,5,5,9,0,0,97,0,3,0,0,8,8,11,7,6,0,3,4,3,3,0,56,0,0,0,4,5,5,3,0,0,0,0,0,0,0,0,17,32,60,163,536,429,499,353,297,72,92,114,93,97,35,175,3047,0,3,0,13,22,35,46,31,5,12,14,6,6,12,12,217,0,0,0,0,25,43,23,0,3,4,3,9,0,3,0,113,3,39,33,95,114,233,258,242,59,79,102,77,76,37,48,1495,64,239,592,988,1017,1631,1566,1218,326,436,542,457,478,247,444,10245
POA6019,0,4,3,4,8,17,22,8,0,0,0,3,3,3,6,81,0,0,3,10,24,79,84,95,14,26,36,34,46,22,7,480,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,8,14,0,8,0,0,0,0,0,0,0,30,0,0,0,0,0,3,6,0,4,3,3,7,0,0,3,29,0,0,0,0,0,4,3,3,0,0,0,0,3,0,0,13,11,42,86,270,273,309,224,184,61,67,86,77,73,48,64,1875,0,0,0,8,10,21,32,19,6,3,12,23,20,19,5,178,0,0,0,0,6,9,4,0,0,0,4,0,0,0,0,23,0,30,21,40,71,119,144,114,67,79,97,83,76,41,26,1008,22,116,226,473,572,916,819,654,238,321,408,399,451,327,265,6207
POA6020,0,0,0,3,10,27,21,18,4,3,7,0,3,0,4,100,0,0,0,5,25,85,185,149,19,37,57,47,39,8,0,656,0,0,8,0,0,3,7,0,0,0,0,0,0,0,0,18,0,0,0,0,8,5,3,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,3,0,0,3,0,3,3,3,3,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,12,53,142,479,363,397,295,246,78,67,77,56,57,35,82,2439,0,0,0,10,18,10,15,19,3,3,15,3,7,10,3,116,0,0,0,0,17,13,4,0,3,0,0,0,0,0,3,40,3,15,20,75,78,126,117,99,11,28,18,25,12,19,18,664,21,129,369,780,746,1044,924,641,163,181,231,187,171,104,181,5872
POA6021,0,0,0,0,12,23,18,25,9,0,0,3,3,4,3,100,0,0,0,10,9,28,42,50,3,6,29,9,14,6,12,218,3,3,6,15,11,3,13,0,0,0,0,0,0,0,3,57,0,0,0,0,0,7,4,4,0,4,0,0,0,0,0,19,0,0,0,0,3,11,3,0,3,3,3,7,3,0,3,39,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,20,60,224,180,152,85,81,28,39,34,13,11,6,45,978,0,0,0,5,3,3,7,13,3,0,3,3,3,7,3,53,0,0,0,0,45,94,29,4,0,8,5,10,8,0,12,215,0,20,19,76,68,144,165,187,66,87,59,85,54,23,53,1106,29,190,927,1135,701,896,838,633,222,265,332,256,206,151,365,7146
POA6022,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,16,0,0,0,0,0,10,9,3,5,0,6,0,0,0,0,33,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,9,3,14,32,118,76,70,42,41,4,16,11,4,3,6,26,466,0,0,0,3,3,0,5,3,0,0,0,0,0,0,0,14,0,0,0,0,11,3,3,0,0,0,0,0,0,0,3,20,0,3,5,27,19,30,20,22,3,4,6,14,3,6,11,173,3,39,98,241,195,219,184,116,28,38,47,38,26,28,66,1366
POA6023,0,0,0,4,23,15,8,10,0,3,3,0,0,0,4,70,0,0,3,4,25,54,171,132,24,49,66,27,31,23,24,633,0,0,0,4,0,3,4,0,0,0,0,0,0,0,0,11,0,0,3,4,0,0,5,0,0,3,0,0,0,0,0,15,0,0,0,0,0,5,5,0,0,0,5,0,0,7,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,105,340,286,332,263,245,121,72,92,61,63,34,79,2125,0,3,3,3,10,14,14,13,3,3,0,3,4,0,9,82,0,0,0,0,11,5,0,4,0,0,0,0,0,0,0,20,3,15,13,58,64,96,151,89,18,20,29,19,7,4,22,608,19,78,263,540,597,848,845,603,201,193,245,138,142,91,187,4990
POA6024,0,3,3,8,11,23,15,4,0,0,6,3,0,0,0,76,0,0,0,3,15,32,43,45,5,27,30,20,6,3,3,232,0,0,4,4,0,3,5,0,0,0,0,0,0,0,0,16,0,0,3,5,8,3,0,0,0,0,0,0,0,0,3,22,0,0,0,3,0,3,9,0,3,3,3,3,3,3,3,36,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,10,30,76,304,215,238,165,164,34,68,39,34,46,22,43,1488,0,0,0,3,8,3,10,4,0,3,0,4,0,0,3,38,0,0,0,3,6,18,10,4,0,0,3,3,4,3,3,57,0,12,11,53,50,95,82,65,25,28,26,27,14,11,9,508,13,99,235,551,484,699,555,418,105,180,184,141,122,75,112,3973
POA6025,0,3,3,3,37,16,32,20,0,4,0,9,3,0,0,130,0,0,4,7,37,63,205,184,61,67,124,64,44,20,26,906,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,17,0,0,0,4,5,4,5,0,0,0,0,0,0,0,0,18,0,0,0,0,3,6,8,6,4,3,3,3,0,3,3,42,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,11,3,52,163,685,761,954,712,575,194,170,158,117,122,101,193,4960,0,3,0,6,19,14,19,22,0,9,6,12,8,8,5,131,0,0,0,0,21,23,6,0,0,4,0,4,3,0,0,61,3,17,20,105,124,259,254,182,47,50,52,73,34,26,44,1290,15,122,369,1057,1366,2084,1747,1256,388,405,493,386,333,269,404,10694
POA6026,0,0,0,13,5,22,7,3,7,0,3,5,0,0,4,69,0,0,0,6,25,53,85,139,45,58,78,61,18,25,17,610,0,3,0,3,3,3,3,0,0,0,0,0,0,0,3,18,0,0,5,5,5,3,4,0,3,0,0,0,0,0,0,25,0,0,0,3,0,5,4,3,3,0,4,6,3,0,3,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,53,149,565,524,727,452,538,184,166,149,103,110,60,162,3959,0,0,0,0,8,10,10,4,3,0,0,5,4,0,4,48,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,36,4,11,14,93,107,136,109,125,24,22,31,20,19,9,25,749,21,107,312,888,901,1433,947,974,330,289,310,245,212,130,292,7391
POA6027,0,0,6,9,28,61,34,52,9,9,7,10,14,8,3,250,0,0,5,6,29,104,284,274,93,101,163,73,85,29,50,1296,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,16,0,3,0,0,6,10,8,0,0,3,0,3,3,5,3,44,0,0,0,5,7,5,21,7,5,3,8,12,10,6,6,95,0,0,0,3,3,3,3,3,0,0,0,0,0,0,4,19,4,49,179,1066,1136,1968,1316,1268,387,382,365,275,225,175,348,9143,0,0,0,3,24,30,34,14,4,3,11,10,14,4,3,154,0,0,0,0,17,52,17,6,0,3,3,0,3,0,5,106,3,18,29,168,194,363,284,285,92,104,156,118,97,47,65,2023,13,130,456,1528,1913,3680,2612,2307,721,793,979,767,735,461,709,17804
POA6028,0,0,0,3,4,26,51,37,12,3,4,9,8,6,9,172,0,0,4,3,18,44,196,302,76,102,189,110,84,50,34,1212,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,3,3,0,3,0,0,0,0,0,0,0,14,0,0,0,0,3,0,5,4,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,416,480,906,933,966,334,385,282,267,220,79,178,5504,0,0,0,3,9,8,13,8,3,3,12,3,16,19,0,97,0,0,0,0,0,22,0,7,6,0,0,0,0,0,0,35,0,5,10,36,73,148,242,183,43,32,41,36,30,22,29,930,0,26,115,572,761,1619,1843,1676,533,587,637,517,422,251,317,9876
POA6029,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,12,11,11,4,3,0,9,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,53,40,35,19,16,0,5,4,6,12,4,9,227,0,0,0,0,3,4,3,3,0,3,0,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,14,16,10,10,0,3,0,0,3,3,0,77,9,5,49,84,86,94,68,57,7,17,12,30,32,19,16,585
POA6030,0,0,0,6,15,30,26,27,13,5,3,12,7,0,0,144,0,0,0,4,22,46,138,311,130,119,241,134,107,69,70,1391,0,0,0,6,4,3,14,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3,3,6,0,0,3,0,0,0,3,18,0,0,0,0,0,7,11,17,0,13,11,8,11,0,4,82,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,9,13,45,121,747,741,1114,1106,1246,646,612,488,400,336,177,293,8085,0,0,0,4,13,22,38,25,9,5,6,0,9,11,3,145,0,0,0,0,8,19,19,6,3,4,4,5,5,0,4,77,0,8,12,91,113,241,319,431,112,99,93,83,75,41,71,1789,16,97,242,1014,1167,2133,2338,2545,1090,1002,1096,777,753,446,643,15359
POA6031,0,0,0,0,4,5,3,21,3,6,11,0,0,0,3,56,0,0,0,0,5,20,48,80,48,55,68,23,27,3,18,395,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,4,3,0,0,3,0,3,0,3,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,19,135,209,383,355,538,220,316,200,167,55,59,66,2725,0,0,0,0,4,4,4,12,0,0,0,0,0,0,0,24,0,0,0,0,4,9,5,3,3,0,0,0,3,0,0,27,0,0,3,20,20,65,92,200,47,44,69,28,15,15,16,634,0,6,38,186,290,690,724,1024,402,487,438,287,138,121,168,4999
POA6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,7,11,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,4,6,6,16,12,11,0,0,0,3,0,0,0,58
POA6033,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,14,21,28,5,8,7,7,3,3,3,118,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,12,0,0,0,3,3,0,3,0,3,0,0,3,0,3,0,18,0,0,6,21,22,30,46,44,8,8,15,19,3,6,21,249
POA6035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,17,4,7,5,0,0,0,3,54,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,120,109,151,127,136,83,77,85,37,26,9,71,1057,0,0,0,0,3,5,3,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,15,22,21,13,15,4,0,3,4,0,0,9,109,3,17,39,163,172,255,210,208,97,102,120,47,44,16,98,1591
POA6036,0,4,0,0,0,5,12,22,6,0,0,0,0,3,0,52,0,0,0,0,3,17,24,96,49,57,111,56,28,32,20,493,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,119,161,286,304,578,342,435,384,179,149,88,84,3133,0,0,0,3,0,3,11,3,0,3,0,8,0,0,0,31,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,9,0,0,0,13,21,56,76,147,40,57,45,9,16,11,6,497,3,9,42,161,229,508,601,1021,480,649,620,324,235,165,154,5201
