region_id,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Emp_wkd_Tot_15_19,P_Emp_wkd_Tot_20_24,P_Emp_wkd_Tot_25_34,P_Emp_wkd_Tot_35_44,P_Emp_wkd_Tot_45_54,P_Emp_wkd_Tot_55_64,P_Emp_wkd_Tot_65_74,P_Emp_wkd_Tot_75_84,P_Emp_wkd_Tot_85ov,P_Emp_wkd_Tot_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Unem_look_Tot_15_19,P_Unem_look_Tot_20_24,P_Unem_look_Tot_25_34,P_Unem_look_Tot_35_44,P_Unem_look_Tot_45_54,P_Unem_look_Tot_55_64,P_Unem_look_Tot_65_74,P_Unem_look_Tot_75_84,P_Unem_look_Tot_85ov,P_Unem_look_Tot_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6081,100,84,124,312,329,171,31,0,0,1151,79,13,60,91,77,116,100,47,14,597,5,3,9,13,18,14,6,3,0,71,184,100,193,416,424,301,137,50,14,1819,71,115,172,406,439,236,34,3,0,1476,113,53,62,189,192,134,48,0,0,791,5,9,21,34,19,18,7,0,0,113,8,3,4,8,13,8,0,0,0,44,197,180,259,637,663,396,89,3,0,2424,21,12,6,6,5,0,0,0,0,50,8,7,4,3,7,7,0,0,0,36,29,19,10,9,12,7,0,0,0,86,226,199,269,646,675,403,89,3,0,2510,154,22,71,108,95,162,199,117,22,950,12,7,13,41,28,23,13,7,0,144,392,228,353,795,798,588,301,127,22,3604
POA6082,70,38,92,177,219,123,16,3,0,738,48,15,48,47,55,83,85,37,7,425,8,5,4,14,11,11,6,3,0,62,126,58,144,238,285,217,107,43,7,1225,45,76,124,243,265,144,21,0,0,918,73,27,45,93,133,106,25,6,0,508,3,8,11,21,27,8,3,3,0,84,6,6,8,8,9,11,0,0,0,48,127,117,188,365,434,269,49,9,0,1558,8,6,6,7,7,3,0,0,0,37,15,0,0,6,4,0,0,0,0,25,23,6,6,13,11,3,0,0,0,62,150,123,194,378,445,272,49,9,0,1620,93,27,56,62,75,129,163,80,14,699,23,14,12,27,28,28,11,9,0,152,266,164,262,467,548,429,223,98,14,2471
POA6083,85,41,82,210,246,133,37,6,0,840,56,8,24,69,86,88,97,28,5,461,4,5,7,17,22,23,10,0,0,88,145,54,113,296,354,244,144,34,5,1389,48,55,102,269,358,200,41,6,0,1079,81,33,38,140,134,99,50,7,0,582,3,7,9,21,25,14,3,0,0,82,9,0,6,6,15,0,6,0,0,42,141,95,155,436,532,313,100,13,0,1785,11,3,4,4,8,8,0,0,0,38,6,3,3,6,7,0,3,0,0,28,17,6,7,10,15,8,3,0,0,66,158,101,162,446,547,321,103,13,0,1851,120,15,30,76,108,139,177,73,10,748,15,12,10,35,49,43,18,8,0,190,293,128,202,557,704,503,298,94,10,2789
POA6084,167,109,211,396,418,219,31,3,0,1554,98,20,103,124,99,149,167,47,16,823,10,12,13,31,29,19,16,8,3,141,275,141,327,551,546,387,214,58,19,2518,113,136,268,554,575,341,42,4,0,2033,134,54,113,217,227,141,45,0,0,931,6,11,18,35,37,31,4,0,0,142,8,10,3,18,15,6,0,3,0,63,261,211,402,824,854,519,91,7,0,3169,16,17,12,12,25,7,0,0,0,89,14,3,8,7,9,5,0,0,0,46,30,20,20,19,34,12,0,0,0,135,291,231,422,843,888,531,91,7,0,3304,190,33,119,147,131,233,349,115,26,1343,19,21,37,59,64,44,29,15,6,294,500,285,578,1049,1083,808,469,137,32,4941
POA6090,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,12
POA6100,163,518,1187,677,617,403,50,0,3,3618,122,145,290,187,126,208,239,206,91,1614,27,60,125,65,59,55,30,25,11,457,312,723,1602,929,802,666,319,231,105,5689,87,514,1897,1121,971,629,71,0,0,5290,179,382,567,365,273,229,72,8,3,2078,7,27,92,66,47,52,3,0,0,294,6,17,32,16,16,11,3,0,0,101,279,940,2588,1568,1307,921,149,8,3,7763,10,41,69,34,38,21,0,0,0,213,32,47,48,14,14,4,3,0,4,166,42,88,117,48,52,25,3,0,4,379,321,1028,2705,1616,1359,946,152,8,7,8142,241,303,422,260,201,335,445,370,137,2714,48,156,337,182,168,130,62,37,14,1134,610,1487,3464,2058,1728,1411,659,415,158,11990
POA6101,188,500,1220,870,651,394,63,4,0,3890,110,162,334,281,144,273,269,262,171,2006,19,47,72,51,36,30,30,29,25,339,317,709,1626,1202,831,697,362,295,196,6235,97,525,1779,1290,929,520,59,0,0,5199,200,397,572,470,319,257,80,10,0,2305,25,34,115,81,52,33,11,0,0,351,9,20,39,27,22,16,4,0,0,137,331,976,2505,1868,1322,826,154,10,0,7992,15,41,79,55,23,23,6,0,0,242,47,38,49,28,19,14,0,0,0,195,62,79,128,83,42,37,6,0,0,437,393,1055,2633,1951,1364,863,160,10,0,8429,306,311,465,393,266,452,529,438,253,3413,46,144,194,132,99,70,68,58,37,848,745,1510,3292,2476,1729,1385,757,506,290,12690
POA6102,179,661,846,424,343,208,47,9,0,2717,245,517,315,229,172,202,304,507,395,2886,38,97,80,43,30,36,42,99,183,648,462,1275,1241,696,545,446,393,615,578,6251,49,411,1254,603,442,259,27,6,0,3051,206,635,526,317,196,149,65,7,0,2101,15,44,72,44,20,23,3,3,0,224,11,27,26,19,22,7,6,3,0,121,281,1117,1878,983,680,438,101,19,0,5497,21,62,83,31,25,25,3,0,0,250,73,208,56,22,16,8,3,0,0,386,94,270,139,53,41,33,6,0,0,636,375,1387,2017,1036,721,471,107,19,0,6133,478,962,578,332,299,343,504,750,561,4807,79,281,238,111,80,68,79,160,242,1338,932,2630,2833,1479,1100,882,690,929,803,12278
POA6103,86,284,650,393,344,191,31,0,0,1979,98,84,193,115,109,137,247,170,68,1221,24,36,64,50,29,26,33,30,20,312,208,404,907,558,482,354,311,200,88,3512,45,335,1089,677,511,312,37,4,0,3010,88,181,291,214,158,115,44,0,0,1091,6,22,54,29,32,16,3,0,0,162,7,16,14,13,15,9,0,0,0,74,146,554,1448,933,716,452,84,4,0,4337,12,26,46,20,29,20,3,0,0,156,21,25,18,7,9,7,0,0,0,87,33,51,64,27,38,27,3,0,0,243,179,605,1512,960,754,479,87,4,0,4580,189,133,268,166,174,233,404,277,108,1952,39,86,169,109,75,58,49,53,32,670,407,824,1949,1235,1003,770,540,334,140,7202
POA6104,190,374,819,669,604,426,49,9,0,3140,128,88,264,201,155,263,345,312,169,1925,24,43,90,83,62,44,36,32,20,434,342,505,1173,953,821,733,430,353,189,5499,93,481,1363,1046,910,535,72,6,0,4506,198,189,348,331,260,264,77,12,0,1679,14,33,58,80,56,52,4,3,0,300,17,22,27,34,20,18,6,3,0,147,322,725,1796,1491,1246,869,159,24,0,6632,16,38,54,37,32,20,0,0,0,197,33,28,27,17,11,7,4,0,0,127,49,66,81,54,43,27,4,0,0,324,371,791,1877,1545,1289,896,163,24,0,6956,278,138,327,271,251,438,643,554,230,3130,61,103,231,197,148,113,73,56,34,1016,710,1032,2435,2013,1688,1447,879,634,264,11102
POA6105,195,355,761,639,565,383,62,3,0,2963,171,121,297,231,174,262,456,410,141,2263,22,24,45,35,31,37,37,43,20,294,388,500,1103,905,770,682,555,456,161,5520,114,422,1200,1007,885,496,70,3,0,4197,186,236,343,347,295,210,75,6,0,1698,18,29,75,63,49,50,10,0,0,294,17,17,44,33,26,21,0,0,0,158,335,704,1662,1450,1255,777,155,9,0,6347,26,45,61,48,26,29,4,0,0,239,24,31,26,27,17,11,6,0,0,142,50,76,87,75,43,40,10,0,0,381,385,780,1749,1525,1298,817,165,9,0,6728,344,196,421,328,270,417,773,708,233,3690,43,74,123,104,87,67,69,67,36,670,772,1050,2293,1957,1655,1301,1007,784,269,11088
POA6106,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,9,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,6,6,3,6,0,0,21
POA6107,562,1148,2399,1653,1477,959,158,10,0,8366,510,516,890,667,446,708,874,588,223,5422,75,112,220,141,118,105,66,56,33,926,1147,1776,3509,2461,2041,1772,1098,654,256,14714,314,1317,3825,2574,2118,1331,190,5,0,11674,550,874,1227,941,750,637,200,14,3,5196,35,82,203,131,113,94,16,6,0,680,44,74,121,100,55,40,8,6,4,452,943,2347,5376,3746,3036,2102,414,31,7,18002,63,127,177,121,95,47,4,0,0,634,107,115,96,65,35,29,4,0,0,451,170,242,273,186,130,76,8,0,0,1085,1113,2589,5649,3932,3166,2178,422,31,7,19087,1043,931,1232,900,682,1077,1567,1069,335,8836,148,304,575,331,277,225,123,94,57,2134,2304,3824,7456,5163,4125,3480,2112,1194,399,30057
POA6108,475,617,1054,1140,1233,863,91,4,0,5477,338,180,424,445,344,560,701,357,89,3438,32,34,62,74,42,37,49,38,9,377,845,831,1540,1659,1619,1460,841,399,98,9292,257,783,1628,1628,1647,1250,136,3,0,7332,509,364,523,614,662,548,133,12,0,3365,31,32,135,90,117,94,13,0,0,512,20,40,63,65,44,38,9,3,0,282,817,1219,2349,2397,2470,1930,291,18,0,11491,62,77,76,68,52,37,0,0,0,372,64,36,37,52,28,28,0,3,0,248,126,113,113,120,80,65,0,3,0,620,943,1332,2462,2517,2550,1995,291,21,0,12111,700,286,528,545,448,813,1309,672,158,5459,79,82,138,156,108,84,76,71,14,808,1722,1700,3128,3218,3106,2892,1676,764,172,18378
POA6109,157,242,498,411,452,301,46,3,0,2110,142,110,278,176,161,280,322,245,95,1809,39,22,69,55,48,49,20,32,10,344,338,374,845,642,661,630,388,280,105,4263,115,313,860,642,631,446,52,4,0,3063,132,136,230,244,238,195,75,7,0,1257,7,16,40,26,47,37,7,0,0,180,15,14,30,26,14,18,7,3,0,127,269,479,1160,938,930,696,141,14,0,4627,41,46,61,40,24,16,3,0,0,231,31,18,25,20,16,8,0,0,0,118,72,64,86,60,40,24,3,0,0,349,341,543,1246,998,970,720,144,14,0,4976,306,156,355,254,254,438,560,412,140,2875,73,46,152,127,98,96,54,57,18,721,720,745,1753,1379,1322,1254,758,483,158,8572
POA6110,641,896,1850,1769,1643,1006,129,6,0,7940,489,290,770,589,458,713,930,626,241,5106,57,58,175,120,131,99,65,105,101,911,1187,1244,2795,2478,2232,1818,1124,737,342,13957,417,1078,2811,2513,2334,1386,163,4,0,10706,606,486,889,976,805,699,184,12,0,4657,48,80,190,150,141,112,27,0,0,748,32,65,82,101,60,34,11,9,0,394,1103,1709,3972,3740,3340,2231,385,25,0,16505,121,111,151,108,83,51,0,0,0,625,89,54,74,58,39,28,9,0,0,351,210,165,225,166,122,79,9,0,0,976,1313,1874,4197,3906,3462,2310,394,25,0,17481,998,447,928,747,647,1107,1652,1059,366,7951,147,158,360,276,270,215,142,173,145,1886,2458,2479,5485,4929,4379,3632,2188,1257,511,27318
POA6111,430,506,860,1013,1224,935,117,7,0,5092,289,145,382,390,332,620,649,399,165,3371,42,23,77,69,78,69,50,41,17,466,761,674,1319,1472,1634,1624,816,447,182,8929,288,693,1311,1385,1666,1145,162,9,0,6659,412,300,444,591,675,657,182,15,6,3282,22,44,96,101,120,132,24,0,0,539,38,41,46,50,38,40,3,0,0,256,760,1078,1897,2127,2499,1974,371,24,6,10736,53,70,87,65,58,42,5,0,0,380,65,25,31,36,21,24,5,0,0,207,118,95,118,101,79,66,10,0,0,587,878,1173,2015,2228,2578,2040,381,24,6,11323,650,208,486,506,457,944,1222,705,234,5412,100,64,155,186,184,139,95,80,26,1029,1628,1445,2656,2920,3219,3123,1698,809,266,17764
POA6112,798,1150,2188,1868,1853,1085,113,4,0,9059,522,377,983,697,582,853,984,616,193,5807,78,84,174,142,131,118,78,98,41,944,1398,1611,3345,2707,2566,2056,1175,718,234,15810,558,1481,3558,2716,2617,1484,147,8,0,12569,721,591,986,1023,935,701,173,15,0,5145,43,89,217,158,165,133,21,7,0,833,53,75,109,86,76,54,20,0,0,473,1375,2236,4870,3983,3793,2372,361,30,0,19020,126,163,182,135,95,46,3,0,0,750,99,60,77,63,43,23,6,0,0,371,225,223,259,198,138,69,9,0,0,1121,1600,2459,5129,4181,3931,2441,370,30,0,20141,1062,528,1163,911,843,1322,1813,1089,324,9055,164,191,372,312,298,228,153,186,69,1973,2826,3178,6664,5404,5072,3991,2336,1305,393,31169
POA6121,70,66,81,182,190,94,13,4,0,700,40,11,26,58,44,72,47,15,7,320,3,3,3,8,11,11,3,4,0,46,113,80,110,248,245,177,63,23,7,1066,58,80,104,235,282,129,15,0,5,908,64,39,45,103,110,69,17,4,0,451,0,0,7,14,12,18,3,0,0,54,3,3,3,11,6,3,0,0,0,29,125,122,159,363,410,219,35,4,5,1442,0,5,3,4,6,4,0,0,0,22,12,4,3,5,4,0,0,0,0,28,12,9,6,9,10,4,0,0,0,50,137,131,165,372,420,223,35,4,5,1492,84,18,26,64,64,115,109,34,10,524,10,11,7,17,20,22,8,10,0,105,231,160,198,453,504,360,152,48,15,2121
POA6122,226,276,455,519,480,250,22,0,0,2228,119,66,214,192,124,198,182,96,46,1237,12,10,14,27,26,12,4,6,0,111,357,352,683,738,630,460,208,102,46,3576,164,379,726,710,675,358,33,0,4,3049,208,119,204,330,256,188,42,0,0,1347,16,18,60,48,45,31,3,0,0,221,11,14,30,32,19,16,0,0,0,122,399,530,1020,1120,995,593,78,0,4,4739,24,29,24,26,12,7,3,0,0,125,32,11,14,11,6,7,3,0,0,84,56,40,38,37,18,14,6,0,0,209,455,570,1058,1157,1013,607,84,0,4,4948,223,85,238,218,148,300,346,181,70,1809,22,25,39,63,60,35,17,9,3,273,700,680,1335,1438,1221,942,447,190,77,7030
POA6123,37,30,42,89,90,47,3,0,0,338,21,14,31,31,19,27,31,17,3,194,0,3,0,3,3,3,3,3,0,18,58,47,73,123,112,77,37,20,3,550,28,38,66,108,111,73,7,0,0,431,29,16,26,55,48,32,6,0,0,212,4,3,7,10,12,6,0,0,0,42,3,3,0,10,3,3,0,0,0,22,64,60,99,183,174,114,13,0,0,707,6,7,0,0,5,0,0,0,0,18,4,0,0,0,0,0,0,0,0,4,10,7,0,0,5,0,0,0,0,22,74,67,99,183,179,114,13,0,0,729,41,14,35,37,29,46,55,40,8,305,3,6,3,6,6,6,3,3,0,36,118,87,137,226,214,166,71,43,8,1070
POA6124,16,19,27,67,63,32,9,0,0,233,8,0,19,22,18,34,39,12,0,152,3,0,4,4,3,6,3,3,0,26,27,19,50,93,84,72,51,15,0,411,10,21,46,87,87,54,12,0,0,317,20,10,13,39,37,21,6,0,0,146,0,0,6,6,6,6,6,0,0,30,3,3,3,3,3,0,0,0,0,15,33,34,68,135,133,81,24,0,0,508,0,0,0,7,5,0,0,0,0,12,3,0,3,0,3,3,0,0,0,12,3,0,3,7,8,3,0,0,0,24,36,34,71,142,141,84,24,0,0,532,28,0,25,30,26,46,79,21,3,258,3,4,7,11,6,9,3,3,0,46,67,38,103,183,173,139,106,24,3,836
POA6125,42,43,80,154,166,97,22,3,3,610,30,17,25,57,41,75,89,44,6,384,3,4,3,8,7,5,5,0,3,38,75,64,108,219,214,177,116,47,12,1032,37,63,93,209,226,138,23,3,0,792,42,29,45,105,100,69,39,6,3,438,0,3,7,12,18,19,0,0,0,59,3,4,4,10,6,3,0,0,0,30,82,99,149,336,350,229,62,9,3,1319,8,5,0,0,7,10,0,0,0,30,3,0,5,7,0,0,0,0,0,15,11,5,5,7,7,10,0,0,0,45,93,104,154,343,357,239,62,9,3,1364,64,24,35,64,57,110,186,84,12,636,11,8,9,18,19,14,10,5,6,100,168,136,198,425,433,363,258,98,21,2100
POA6126,3,3,6,18,13,14,6,0,0,63,5,3,3,3,4,8,9,3,3,41,0,0,0,0,4,0,0,0,0,4,8,6,9,21,21,22,15,3,3,108,0,10,7,13,22,16,3,4,0,75,0,0,6,11,12,8,3,0,0,40,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,10,13,24,34,33,6,4,0,124,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,10,16,24,34,33,6,4,0,130,5,17,73,87,54,47,31,3,3,320,0,0,0,0,4,0,0,0,0,4,8,27,89,111,92,80,37,7,3,454
POA6147,224,429,811,669,797,535,62,3,5,3535,218,128,320,292,192,367,456,250,77,2300,17,18,35,30,18,32,23,13,7,193,459,575,1166,991,1007,934,541,266,89,6028,117,496,1318,1033,1005,683,71,6,0,4729,244,292,350,375,395,375,95,5,0,2131,11,35,87,67,54,56,8,0,0,318,7,33,34,47,23,21,4,0,5,174,379,856,1789,1522,1477,1135,178,11,5,7352,32,43,79,48,44,20,5,0,0,271,57,58,36,26,16,23,4,0,0,220,89,101,115,74,60,43,9,0,0,491,468,957,1904,1596,1537,1178,187,11,5,7843,481,234,421,376,280,536,816,458,134,3736,36,50,80,76,55,61,43,28,16,445,985,1241,2405,2048,1872,1775,1046,497,155,12024
POA6148,309,489,659,831,1004,676,113,10,5,4096,323,147,203,303,213,416,648,497,328,3078,22,30,35,50,34,46,31,37,21,306,654,666,897,1184,1251,1138,792,544,354,7480,124,477,1064,1095,1370,840,110,11,0,5091,384,410,319,481,526,507,176,17,0,2820,19,44,62,67,72,80,18,0,0,362,28,26,17,29,28,24,10,0,5,167,555,957,1462,1672,1996,1451,314,28,5,8440,17,43,35,37,47,17,0,0,0,196,57,30,25,41,23,16,4,0,0,196,74,73,60,78,70,33,4,0,0,392,629,1030,1522,1750,2066,1484,318,28,5,8832,675,258,266,349,284,624,1099,871,453,4879,54,61,103,104,82,95,69,60,30,658,1358,1349,1891,2203,2432,2203,1486,959,488,14369
POA6149,424,602,672,852,1337,1001,103,5,0,4996,312,117,189,275,261,514,497,368,247,2780,8,6,14,31,12,32,22,33,68,226,744,725,875,1158,1610,1547,622,406,315,8002,191,653,1001,1107,1698,1353,121,3,0,6127,519,484,317,530,705,678,169,13,0,3415,30,48,74,50,110,105,22,0,0,439,21,32,21,35,39,24,3,4,0,179,761,1217,1413,1722,2552,2160,315,20,0,10160,18,39,41,31,31,30,6,0,0,196,95,35,22,27,32,17,0,0,0,228,113,74,63,58,63,47,6,0,0,424,874,1291,1476,1780,2615,2207,321,20,0,10584,679,249,261,309,316,773,931,645,353,4516,21,30,31,66,52,62,32,54,94,442,1574,1570,1768,2155,2983,3042,1284,719,447,15542
POA6150,341,532,431,536,811,534,65,8,0,3258,293,214,138,202,235,358,398,351,161,2350,18,18,8,17,24,20,12,33,31,181,652,764,577,755,1070,912,475,392,192,5789,88,425,683,645,1048,760,89,0,0,3738,427,493,224,351,447,384,120,19,0,2465,30,33,49,37,54,44,15,0,0,262,17,24,15,14,30,17,6,3,0,126,562,975,971,1047,1579,1205,230,22,0,6591,3,26,32,25,20,9,6,0,0,121,78,78,20,27,12,14,3,0,0,232,81,104,52,52,32,23,9,0,0,353,643,1079,1023,1099,1611,1228,239,22,0,6944,660,435,220,241,273,526,724,596,250,3925,33,40,30,33,49,39,22,54,46,346,1336,1554,1273,1373,1933,1793,985,672,296,11215
POA6151,223,580,1006,815,861,651,119,6,0,4261,194,129,229,294,240,341,382,272,195,2276,26,65,91,68,55,72,41,28,25,471,443,774,1326,1177,1156,1064,542,306,220,7008,57,520,1651,1229,1254,914,144,7,0,5776,284,420,368,432,453,428,182,16,0,2583,14,52,106,73,58,61,15,3,0,382,9,15,26,22,25,20,0,0,0,117,364,1007,2151,1756,1790,1423,341,26,0,8858,15,29,55,43,36,16,0,0,0,194,48,65,31,21,18,13,0,0,0,196,63,94,86,64,54,29,0,0,0,390,427,1101,2237,1820,1844,1452,341,26,0,9248,534,256,311,369,306,542,651,440,276,3685,43,134,226,156,129,166,90,55,45,1044,1004,1491,2774,2345,2279,2160,1082,521,321,13977
POA6152,431,954,1552,1071,1244,901,164,18,0,6335,360,342,317,374,307,539,625,681,475,4020,33,70,117,68,71,51,56,71,87,624,824,1366,1986,1513,1622,1491,845,770,562,10979,133,867,2354,1533,1625,1217,153,9,0,7891,498,773,650,547,606,573,197,29,0,3873,25,62,135,92,105,84,17,7,0,527,19,39,45,32,35,11,0,0,0,181,675,1741,3184,2204,2371,1885,367,45,0,12472,23,65,70,41,42,25,4,0,0,270,94,120,64,45,26,21,7,0,0,377,117,185,134,86,68,46,11,0,0,647,792,1926,3318,2290,2439,1931,378,45,0,13119,866,692,483,498,407,808,1102,1049,663,6568,83,151,273,164,157,120,104,108,119,1279,1741,2769,4074,2952,3003,2859,1584,1202,782,20966
POA6153,354,574,813,881,1125,839,155,27,0,4768,318,157,202,348,354,507,620,538,250,3294,24,28,50,53,61,67,44,49,36,412,696,759,1065,1282,1540,1413,819,614,286,8474,89,516,1221,1188,1533,1071,152,15,0,5785,407,428,348,527,607,603,240,40,9,3209,29,49,68,60,79,82,23,3,0,393,19,18,29,16,24,22,11,3,0,142,544,1011,1666,1791,2243,1778,426,61,9,9529,10,30,50,48,38,25,0,0,0,201,65,45,26,28,22,15,12,0,0,213,75,75,76,76,60,40,12,0,0,414,619,1086,1742,1867,2303,1818,438,61,9,9943,659,290,278,396,429,726,1026,933,406,5143,49,102,169,121,134,136,100,80,52,943,1327,1478,2189,2384,2866,2680,1564,1074,467,16029
POA6154,174,219,367,531,580,324,73,10,0,2278,111,43,95,154,100,205,345,436,276,1765,14,9,22,25,29,17,18,28,19,181,299,271,484,710,709,546,436,474,295,4224,58,215,553,678,768,434,71,0,0,2777,234,190,176,325,297,214,98,23,0,1557,11,14,30,43,41,29,13,0,0,181,7,11,11,14,9,10,6,0,0,68,310,430,770,1060,1115,687,188,23,0,4583,5,7,21,26,21,12,5,0,0,97,22,11,11,13,9,7,0,0,0,73,27,18,32,39,30,19,5,0,0,170,337,448,802,1099,1145,706,193,23,0,4753,273,91,128,187,125,296,577,737,408,2822,32,28,49,51,59,46,30,38,25,358,642,567,979,1337,1329,1048,800,798,433,7933
