region_id,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
POA6710,0,0,0,0,0,0,0,5,0,5,3,16,36,0,0,0,9,28,3,95,13,54,132,0,6,0,62,63,5,335,24,16,115,12,10,0,92,54,3,326,34,20,88,7,11,3,69,31,4,267,21,16,39,0,3,3,51,20,0,153,3,3,3,0,3,0,3,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,125,413,19,33,6,286,204,18,1202,0,0,0,0,0,0,0,0,0,0,3,3,3,0,10,0,5,15,0,39,12,12,9,11,23,5,4,31,4,111,11,15,9,6,23,0,7,12,0,83,4,5,8,4,10,4,9,17,0,61,5,9,3,7,5,0,5,12,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,32,28,71,9,30,87,4,340
POA6713,0,0,13,3,0,3,0,3,0,22,3,0,21,0,3,0,3,6,0,36,12,17,30,0,6,0,15,13,0,93,16,11,29,6,5,0,12,8,6,93,14,14,46,6,16,3,16,6,5,126,10,9,7,0,3,0,6,4,4,43,0,4,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,146,15,33,6,56,40,15,421,0,0,3,3,3,5,0,3,0,17,0,0,0,4,12,0,3,6,0,25,7,25,5,3,18,3,3,5,0,69,11,19,7,8,20,4,5,5,0,79,9,10,12,7,20,3,4,11,3,79,0,0,0,0,6,5,3,3,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,54,27,25,82,20,18,33,3,289
POA6714,3,5,89,11,7,52,21,55,3,246,8,21,243,8,25,18,84,114,15,536,136,253,698,39,77,23,215,233,36,1710,213,198,681,41,109,10,225,165,42,1684,202,121,506,33,71,12,218,157,37,1357,71,67,227,15,40,7,145,79,21,672,13,8,29,3,0,0,22,12,3,90,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,649,673,2473,150,329,122,930,815,157,6298,3,3,16,22,52,87,4,11,6,204,28,54,30,40,121,37,18,29,5,362,72,266,62,95,325,82,43,83,10,1038,96,172,41,124,255,62,46,69,7,872,74,114,33,82,178,61,30,96,8,676,25,32,10,33,63,28,13,49,4,257,0,5,0,5,5,5,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,646,192,401,999,362,154,340,40,3432
POA6716,0,0,3,0,0,0,0,0,0,3,0,0,6,3,3,0,3,3,0,18,8,4,26,3,3,0,21,6,0,71,6,6,26,0,3,0,29,3,3,76,7,3,18,0,0,0,25,5,0,58,0,3,4,0,4,0,14,0,3,28,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,86,6,13,0,95,17,6,260,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,4,0,3,0,10,0,3,5,5,3,3,7,3,4,33,3,8,4,6,5,5,5,3,0,39,0,3,0,3,6,3,4,3,0,22,0,0,0,0,6,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,17,26,15,21,12,4,121
POA6718,3,0,3,0,0,3,3,3,0,15,0,0,8,3,0,0,0,3,0,14,5,3,11,4,0,0,9,7,0,39,0,7,4,4,3,0,5,9,3,35,0,4,8,0,3,0,15,4,3,37,5,0,3,3,0,0,11,3,0,25,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,37,14,6,3,43,32,6,168,0,0,0,3,0,0,0,0,0,3,0,3,0,3,3,3,0,3,0,15,0,0,3,6,14,0,0,3,0,26,6,8,0,7,4,0,4,0,3,32,0,3,0,9,0,3,3,5,3,26,0,5,0,5,3,0,3,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,3,33,24,6,10,16,6,123
POA6720,0,0,18,0,4,7,4,10,0,43,0,4,21,0,3,3,9,8,3,51,7,26,75,4,8,0,43,32,6,201,9,26,67,7,7,0,54,21,3,194,12,17,66,9,7,0,51,9,3,174,13,6,25,6,3,0,27,8,4,92,0,0,8,0,0,0,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,79,280,26,32,10,197,88,19,772,0,0,0,6,5,7,0,4,0,22,0,5,0,5,16,0,6,6,0,38,5,24,12,12,34,6,9,9,0,111,6,24,6,18,26,6,3,13,3,105,13,15,7,8,19,11,11,11,4,99,3,4,3,8,15,9,3,8,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,72,28,57,115,39,32,51,7,428
POA6721,3,0,21,0,3,5,5,12,0,49,4,15,58,0,6,6,17,34,3,143,55,88,208,7,14,7,75,65,8,527,123,60,139,6,25,3,97,47,10,510,77,36,124,7,21,4,106,37,9,421,28,27,67,5,19,7,45,19,3,220,5,4,4,3,0,0,8,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,230,621,28,88,32,353,217,36,1900,0,0,7,10,9,8,0,3,3,40,6,15,12,16,37,6,3,12,0,107,32,92,12,23,93,3,12,17,4,288,18,50,19,25,62,20,6,25,0,225,29,41,12,25,55,15,9,21,0,207,20,22,4,6,22,12,5,17,0,108,0,6,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,105,226,66,105,278,64,38,98,7,987
POA6722,3,3,57,8,4,20,13,33,3,144,7,27,166,3,6,4,60,68,8,349,57,98,414,16,30,13,164,97,28,917,65,58,268,26,30,9,200,96,8,760,57,58,219,27,22,6,181,51,20,641,29,40,88,22,21,6,121,34,6,367,4,5,10,4,0,0,14,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,289,1222,106,113,58,753,383,73,3219,0,3,9,10,33,35,0,10,4,104,11,41,23,33,111,24,12,25,3,283,49,147,26,56,181,41,31,50,8,589,43,73,19,62,105,31,26,48,5,412,28,62,21,46,101,43,24,55,3,383,10,21,9,18,30,15,3,31,3,140,0,3,3,0,0,0,3,3,0,12,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,145,350,110,225,561,189,99,222,26,1927
POA6725,0,0,33,4,4,16,6,27,6,96,16,8,54,24,8,7,16,28,7,168,57,93,189,57,17,18,51,85,15,582,93,93,158,63,29,14,57,61,18,586,85,64,115,56,29,17,62,55,5,488,61,39,56,37,25,15,42,43,11,329,13,6,7,5,4,4,8,10,0,57,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,332,303,612,246,116,91,242,309,62,2313,0,7,4,16,13,39,0,5,4,88,6,41,10,48,48,28,0,15,3,199,57,127,29,93,135,50,4,49,11,555,72,144,26,81,119,44,8,27,9,530,68,106,20,66,118,30,4,27,7,446,31,53,4,38,60,14,3,13,3,219,3,6,3,4,4,8,0,0,3,31,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,237,484,99,346,497,213,22,136,40,2074
POA6726,0,0,21,4,0,12,0,19,0,56,5,13,56,6,3,8,11,16,3,121,48,65,104,17,17,13,25,24,4,317,76,61,90,26,10,11,28,29,4,335,55,70,76,22,15,3,29,26,3,299,43,35,33,14,10,9,27,17,5,193,3,6,6,3,3,0,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,250,386,92,58,56,123,134,19,1348,3,0,5,17,9,21,0,7,0,62,9,6,5,30,32,22,0,5,10,119,42,93,13,43,78,38,5,18,0,330,43,73,8,58,90,35,0,11,0,318,40,81,15,40,73,37,7,20,0,313,16,50,6,20,38,19,0,9,0,158,3,6,3,0,0,3,0,3,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,156,309,55,208,323,175,12,73,10,1321
POA6728,0,0,8,3,0,4,4,31,11,61,3,11,31,11,4,3,9,54,9,135,22,22,71,33,3,0,41,85,5,282,36,39,41,35,3,4,26,66,5,255,33,24,44,30,10,9,26,42,10,228,27,26,23,15,16,4,19,21,4,155,5,8,3,3,5,0,4,3,0,31,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,129,130,221,130,41,24,129,302,44,1150,0,0,3,9,10,10,0,10,0,42,4,16,5,20,24,6,5,12,7,99,14,69,7,42,51,10,3,26,9,231,16,55,8,32,38,10,8,29,7,203,14,67,6,38,32,7,3,20,3,190,13,30,3,16,20,12,0,11,4,109,3,0,3,0,4,0,0,3,3,16,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,64,240,35,157,179,55,19,111,33,893
POA6740,0,0,0,5,0,0,0,4,0,9,3,8,4,0,0,0,3,6,5,29,3,15,11,15,3,0,13,19,5,84,4,16,8,12,3,0,19,16,6,84,8,6,12,10,3,0,10,15,0,64,10,9,4,0,3,0,15,6,0,47,4,4,3,6,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,58,42,48,12,0,60,69,16,337,0,0,0,3,0,3,0,0,0,6,3,0,0,15,4,0,0,0,0,22,7,24,7,24,7,0,0,7,0,76,6,18,3,4,3,3,3,3,3,46,3,12,3,11,7,3,3,10,0,52,7,4,4,4,3,3,0,0,5,30,4,4,0,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,30,62,17,65,27,15,6,20,8,250
POA6743,5,3,28,0,0,8,8,21,3,76,11,42,54,9,0,6,12,33,3,170,68,74,132,28,8,8,44,72,9,443,56,65,129,25,21,8,70,44,9,427,64,67,77,26,25,7,70,42,8,386,57,25,46,12,15,3,51,26,5,240,9,5,6,5,4,0,6,5,5,45,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,270,281,472,105,73,40,264,243,42,1790,0,0,3,7,21,3,3,6,3,46,11,20,6,27,30,10,3,12,4,123,48,113,17,53,97,32,7,41,7,415,34,90,15,44,97,25,14,17,7,343,56,55,18,48,87,26,7,22,10,329,16,53,4,25,44,11,3,24,3,183,4,6,3,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,337,66,204,382,107,37,122,34,1458
POA6751,0,0,26,0,0,3,3,18,3,53,4,23,86,5,3,3,39,25,0,188,25,83,268,7,20,5,202,46,9,665,54,65,270,14,24,3,219,26,4,679,34,41,157,8,18,3,184,25,16,486,13,19,56,5,7,3,81,11,6,201,5,0,6,0,0,0,5,0,0,16,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,135,234,869,39,72,20,733,151,38,2291,0,0,3,7,14,11,0,3,0,38,4,21,10,7,31,7,12,15,0,107,18,67,31,21,77,13,57,23,6,313,18,52,8,28,76,13,26,32,6,259,22,23,13,20,41,6,33,21,0,179,10,6,3,9,16,6,5,14,0,69,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,169,68,92,255,56,133,108,12,969
POA6753,0,0,33,3,3,3,8,30,3,83,0,54,164,13,4,0,84,59,7,385,40,156,471,25,20,5,329,94,14,1154,56,98,358,17,22,0,387,71,10,1019,50,69,261,9,22,3,309,31,12,766,33,26,108,3,14,0,147,33,4,368,0,3,9,3,3,0,13,0,0,31,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,179,406,1407,73,88,11,1277,318,50,3809,0,3,3,13,15,19,4,7,3,67,8,23,18,20,54,17,19,24,0,183,35,134,35,51,114,23,64,38,7,501,25,59,22,44,74,21,48,48,7,348,23,25,23,23,64,11,39,58,0,266,10,18,3,14,19,10,8,21,0,103,0,3,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,265,107,165,340,101,182,201,17,1479
POA6754,0,0,11,0,0,0,0,8,0,19,0,5,25,0,0,0,7,6,0,43,3,17,65,3,5,0,52,13,3,161,14,15,51,3,8,0,59,0,0,150,6,13,34,0,0,0,49,6,0,108,3,0,14,3,3,0,28,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,26,50,200,9,16,0,195,33,9,538,0,0,0,4,4,8,0,0,0,16,3,10,0,3,9,3,0,6,0,34,9,28,11,11,14,6,23,3,0,105,6,8,11,13,18,8,17,10,0,91,9,6,3,10,12,4,9,5,3,61,0,0,0,0,5,3,4,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,52,25,41,62,32,53,24,6,322
POA6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,9,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,0,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,3,3,21
POA6760,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,13,0,0,4,0,0,0,0,9,0,13,5,3,3,3,0,0,3,8,3,28,0,0,4,3,0,0,3,0,5,15,6,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,3,3,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,3,17,9,0,0,13,24,11,88,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,7,3,5,0,3,3,0,0,4,0,18,0,3,3,0,3,0,3,3,0,15,0,0,0,0,3,3,0,3,0,9,0,3,0,0,0,0,0,3,0,6,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,6,12,3,6,17,0,64
POA6762,0,0,6,0,0,0,0,6,0,12,0,19,25,0,0,0,23,13,0,80,3,21,88,0,6,3,82,26,0,229,5,16,60,8,6,0,76,3,4,178,8,7,48,0,5,0,57,3,3,131,3,13,19,0,0,0,21,6,0,62,0,4,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,80,251,8,17,3,259,57,7,701,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,14,0,28,3,8,6,9,10,0,9,11,0,56,4,5,4,0,0,0,8,5,0,26,0,4,3,0,0,0,4,6,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,13,13,14,3,24,36,0,130
POA6765,0,0,0,4,0,3,4,12,0,23,3,6,6,0,0,0,3,19,4,41,9,16,8,19,3,3,3,25,4,90,5,14,8,11,0,0,4,15,4,61,6,3,5,11,7,3,3,16,0,54,8,7,3,3,0,0,3,3,0,27,3,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,49,30,48,10,9,20,93,12,305,0,0,0,0,0,4,0,0,0,4,3,17,0,4,6,7,0,5,0,42,6,31,3,11,8,3,3,7,4,76,3,16,3,13,10,3,0,9,3,60,8,17,0,10,9,0,0,4,0,48,6,4,0,5,5,0,0,8,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,85,6,43,38,17,3,33,10,261
POA6770,0,0,0,4,0,0,3,10,3,20,3,7,8,3,0,3,3,26,3,56,12,19,28,26,3,0,7,40,4,139,12,10,19,10,4,0,11,25,3,94,10,13,19,0,8,0,12,20,9,91,17,13,13,9,4,0,11,9,4,80,3,3,3,3,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,65,90,55,19,3,47,133,29,498,0,0,0,3,3,0,0,5,3,14,3,6,5,11,6,4,0,12,0,47,4,38,0,25,17,9,3,21,0,117,12,17,0,27,15,0,0,14,0,85,7,25,6,17,5,3,0,9,4,76,8,24,5,10,13,0,0,4,0,64,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,110,16,97,59,16,3,65,7,407
POA6907,0,0,5,8,0,6,0,3,3,25,3,15,5,21,3,4,3,13,0,67,3,9,0,4,3,0,0,5,0,24,3,5,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,10,36,6,10,3,21,6,139,0,0,0,23,7,18,0,12,0,60,0,9,0,33,5,10,0,5,0,62,0,13,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,56,12,28,0,17,0,148
